"Student_ID","Gender","Hours_Studied","Previous_Score","Final_Score"
4786,"Male",5.7,56,97
4787,"Male",3.9,54,87
4788,"Male",4.2,55,83
4789,"Female",2.5,59,75
4790,"Female",5,58,79
4791,"Male",5.5,60,94
4792,"Male",2.6,75,86
4793,"Female",6.7,59,92
4794,"Female",3.1,62,74
4795,"Male",5.2,53,92
4796,"Female",4.8,70,94
4797,"Female",3.2,52,74
4798,"Female",3.7,60,78
4799,"Male",5.9,53,88
4800,"Female",4.4,69,95
4801,"Female",4.3,63,86
4802,"Male",5.9,82,100
4803,"Male",5.1,54,88
4804,"Female",4.1,71,95
4805,"Female",4.8,54,77
4806,"Female",2.5,52,75
4807,"Male",4.9,53,86
4808,"Female",7.8,51,100
4809,"Male",4.2,54,84
4810,"Female",3.7,64,77
4811,"Male",6.6,50,88
4812,"Male",5.8,65,91
4813,"Female",6.6,52,91
4814,"Female",5.4,71,98
4815,"Female",5.1,57,93
4816,"Male",5.5,58,88
4817,"Female",3.2,77,80
4818,"Female",4.9,71,98
4819,"Female",5.2,68,100
4820,"Female",7.3,47,96
4821,"Female",5.8,73,93
4822,"Female",7,68,97
4823,"Female",4.6,48,84
4824,"Female",3.2,48,78
4825,"Male",3.3,75,97
4826,"Female",2.6,74,81
4827,"Female",1.8,64,76
4828,"Female",3.9,64,78
4829,"Male",3.8,76,89
4830,"Female",6.6,45,91
4831,"Male",2.1,60,80
4832,"Female",4.7,58,84
4833,"Female",3.9,64,76
4834,"Female",5.5,56,88
4835,"Male",5.7,65,89
4836,"Female",3.2,60,82
4837,"Male",4.2,56,83
4838,"Male",4.2,78,90
4839,"Female",2.9,44,80
4840,"Female",4.7,60,90
4841,"Male",4,50,77
4842,"Female",3.5,55,79
4843,"Male",3,71,80
4844,"Male",4.6,75,98
4845,"Male",4.6,48,90
4846,"Female",3.5,66,77
4847,"Female",6.9,38,84
4848,"Male",2.8,32,76
4849,"Male",4.2,50,80
4850,"Female",3.4,62,72
4851,"Male",5.8,49,90
4852,"Male",6.2,58,89
4853,"Male",0.8,42,58
4854,"Male",3.6,75,86
4855,"Female",1.6,42,58
4856,"Male",7.3,53,99
4857,"Female",4.7,56,81
4858,"Female",5.2,50,88
4859,"Female",4.5,56,92
4860,"Female",2.2,54,70
4861,"Female",2.1,57,78
4862,"Male",5.8,43,82
4863,"Female",5,65,85
4864,"Male",3.4,46,76
4865,"Male",2.4,54,71
4866,"Female",5.5,70,87
4867,"Male",3.1,56,73
4868,"Female",4.1,59,92
4869,"Female",5.7,58,89
4870,"Male",3.2,58,68
4871,"Male",2.5,74,82
4872,"Female",7.4,79,100
4873,"Female",3.7,49,70
4874,"Female",7.2,63,100
4875,"Male",3.8,54,69
4876,"Male",5.1,55,75
4877,"Male",5.3,56,82
4878,"Female",2.7,47,78
4879,"Female",3.4,60,75
4880,"Female",7.3,65,99
4881,"Male",4.5,65,88
4882,"Female",6.1,51,87
4883,"Female",2,67,76
4884,"Male",5.9,44,78
4885,"Male",4,45,79
4886,"Male",4.2,70,84
4887,"Male",3.7,67,87
4888,"Female",4.4,53,80
4889,"Male",4.8,55,85
4890,"Female",1.9,59,77
4891,"Male",3.3,48,70
4892,"Male",5.2,54,84
4893,"Female",4.3,55,80
4894,"Female",4.7,51,75
4895,"Female",4.1,54,85
4896,"Female",6.3,51,84
4897,"Female",4.5,56,90
4898,"Male",4.4,53,76
4899,"Female",5.5,70,100
4900,"Female",7.9,77,100
4901,"Female",5.3,53,90
4902,"Male",6.2,76,100
4903,"Female",3.3,58,85
4904,"Female",4.6,44,79
4905,"Male",3.8,54,74
4906,"Female",5.8,66,90
4907,"Male",4.7,56,68
4908,"Male",5.5,69,89
4909,"Female",8.5,58,100
4910,"Male",3.5,40,73
4911,"Male",5.3,43,86
4912,"Female",3,79,82
4913,"Female",3.4,70,79
4914,"Female",6.2,63,97
4915,"Male",4.4,51,88
4916,"Male",5,66,96
4917,"Male",3.4,44,77
4918,"Male",4.3,70,94
4919,"Male",3,64,77
4920,"Female",5.4,54,93
4921,"Female",3.1,56,76
4922,"Male",4,51,80
4923,"Female",3.9,64,81
4924,"Female",4.7,51,78
4925,"Male",3.9,46,79
4926,"Female",2.6,66,82
4927,"Female",4.9,59,83
4928,"Male",5.6,63,96
4929,"Male",7,46,91
4930,"Female",2.3,64,70
4931,"Male",6.6,67,97
4932,"Male",3,62,73
4933,"Female",4.2,48,78
4934,"Male",2.7,71,72
4935,"Female",6.8,56,91
4936,"Female",4.7,71,93
4937,"Male",4.4,76,89
4938,"Male",5.2,62,88
4939,"Male",8.8,61,100
4940,"Male",3.5,75,89
4941,"Female",5.2,52,89
4942,"Female",4.6,68,79
4943,"Female",4.8,64,91
4944,"Male",6.2,57,91
4945,"Female",4.8,44,86
4946,"Female",4.4,70,88
4947,"Female",5,68,88
4948,"Female",3.4,58,78
4949,"Male",7.3,64,100
4950,"Female",7.3,50,99
4951,"Male",3.3,63,90
4952,"Male",1.7,56,67
4953,"Female",7.4,60,93
4954,"Male",5.2,60,85
4955,"Female",2.4,51,72
4956,"Female",3.3,64,80
4957,"Female",3,55,81
4958,"Male",4.7,69,85
4959,"Male",4.1,80,87
4960,"Female",6.6,58,91
4961,"Female",7.3,57,100
4962,"Male",5.9,57,91
4963,"Female",4.5,67,84
4964,"Female",6.2,57,99
4965,"Male",3.4,63,80
4966,"Female",3.5,50,85
4967,"Female",4.5,65,81
4968,"Male",4.2,59,91
4969,"Male",3.3,50,77
4970,"Male",5.1,53,83
4971,"Female",3.6,65,76
4972,"Female",6.2,48,100
4973,"Male",4,49,75
4974,"Female",4,65,81
4975,"Male",4.4,56,80
4976,"Female",6.5,41,95
4977,"Female",5.4,69,94
4978,"Female",5,56,83
4979,"Female",6,50,90
4980,"Male",2.9,75,88
4981,"Male",6.2,40,86
4982,"Female",4.5,50,87
4983,"Male",2.3,66,72
4984,"Male",3.6,37,78
4985,"Female",4,70,88
4986,"Male",6.8,59,100
4987,"Male",1.5,57,77
4988,"Female",4,59,82
4989,"Male",3.1,47,73
4990,"Female",4.9,53,90
4991,"Female",4.5,48,86
4992,"Male",6.1,59,88
4993,"Female",6,55,95
4994,"Female",5.6,59,89
4995,"Female",7.2,59,94
4996,"Female",2.9,51,79
4997,"Male",3.8,33,61
4998,"Male",5.9,68,92
4999,"Male",3.6,84,91
5000,"Female",2.6,65,83
